12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.000
12:07:02.00,42.703621,3.038990,0.907
12:07:02.00,42.703621,3.038990,0.907
12:07:02.00,42.703621,3.038990,0.907
12:07:02.00,42.703621,3.038990,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.907
12:07:03.00,42.703620,3.038986,0.574
12:07:03.00,42.703620,3.038986,0.574
12:07:03.00,42.703620,3.038986,0.574
12:07:03.00,42.703620,3.038986,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,0.574
12:07:04.00,42.703622,3.038982,1.500
12:07:04.00,42.703622,3.038982,1.500
12:07:04.00,42.703622,3.038982,1.500
12:07:04.00,42.703622,3.038982,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,1.500
12:07:05.00,42.703623,3.038978,0.407
12:07:05.00,42.703623,3.038978,0.407
12:07:05.00,42.703623,3.038978,0.407
12:07:05.00,42.703623,3.038978,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.407
12:07:06.00,42.703622,3.038975,0.759
12:07:06.00,42.703622,3.038975,0.759
12:07:06.00,42.703622,3.038975,0.759
12:07:06.00,42.703622,3.038975,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.759
12:07:07.00,42.703618,3.038977,0.926
12:07:07.00,42.703618,3.038977,0.926
12:07:07.00,42.703618,3.038977,0.926
12:07:07.00,42.703618,3.038977,0.926
12:07:08.00,42.703613,3.038976,0.926
